No.,Object Name,RA,DEC,Type,Velocity,Redshift,Redshift Flag,Magnitude and Filter,Separation,References,Notes,Photometry Points,Positions,Redshift Points,Diameter Points,Associations
8888,1ES 0657-558:[PKR2016] E.3,104.65434,-55.94439,G_Lens,887386.0,2.96,PUN,,1.243,1,0,0,1,1,0,0
8894,SSTSL2 J065837.06-555735.0,104.65444,-55.95974,IrS,89938.0,0.3,PUN,,1.256,1,0,10,2,1,0,0
8897,SSTSL2 J065837.10-555646.9,104.65458,-55.94661,G,88320.0,0.294603,SUN,21.19,1.209,3,0,8,3,3,0,0
8898,1ES 0657-558:[BTA2009] K NED02,104.65458,-55.95167,G_Lens,836721.0,2.791,SPA,,1.168,6,0,15,2,1,0,0
8899,BULLET CLUSTER:[HBG2012] 01,104.65471,-55.97446,IrS,1948651.0,6.5,PUN,26.7H,1.794,3,0,3,3,1,0,0
8904,[FBC2017] J065837.2-554525.6,104.655,-55.75711,G,92936.0,0.31,PUN,,11.743,1,0,0,1,1,0,0
8916,SSTSL2 J065837.46-555817.9,104.65525,-55.9719,IrS,1918672.0,6.4,PUN,26.9H,1.693,3,0,10,4,1,0,0
8917,WISEA J065837.27-560409.0,104.65529,-56.06917,IrS,101929.0,0.34,PUN,,7.14,1,0,12,2,1,0,0
8928,[FBC2017] J065837.3-554224.0,104.65542,-55.70667,G,98932.0,0.33,PUN,,14.759,1,0,0,1,1,0,0
8931,SMM J065837.6-555705,104.65546,-55.95042,G,833213.0,2.7793,UUN,,1.2,7,2,5,2,3,0,0
8936,1ES 0657-558:[PKR2016] 2.1,104.6556,-55.94876,G_Lens,887386.0,2.96,PUN,,1.216,1,0,0,1,1,0,0
8941,WISEA J065837.37-555703.4,104.65571,-55.95095,IrS,88918.0,0.2966,SUN,,1.207,1,0,22,3,1,0,0
8946,WISEA J065837.40-555154.9,104.65586,-55.86527,IrS,89038.0,0.297,SUN,,5.333,1,0,22,3,1,0,0
8952,SSTSL2 J065837.46-555748.2,104.65611,-55.96341,IrS,90777.0,0.3028,SUN,,1.403,1,0,10,2,1,0,0
8957,[FBC2017] J065837.5-555633.3,104.65625,-55.94258,G,92936.0,0.31,PUN,,1.344,1,0,0,1,1,0,0
8965,WISEA J065837.66-560739.5,104.65694,-56.12766,IrS,86940.0,0.29,PUN,,10.623,1,0,12,2,1,0,0
8967,SSTSL2 J065837.68-555813.3,104.65702,-55.97038,IrS,92096.0,0.3072,SUN,,1.674,1,0,10,2,1,0,0
8971,[FBC2017] J065837.7-561105.2,104.65708,-56.18478,G,89938.0,0.3,PUN,,14.033,1,0,0,1,1,0,0
8979,SSTSL2 J065837.77-560020.7,104.6574,-56.00577,IrS,89098.0,0.2972,SUN,,3.474,1,0,10,2,1,0,0
8980,SSTSL2 J065837.77-555442.4,104.6574,-55.9118,IrS,89938.0,0.3,PUN,,2.713,1,0,10,2,1,0,0
8985,WISEA J065837.79-560153.5,104.6575,-56.03154,IrS,86190.0,0.2875,SUN,,4.947,1,0,22,3,1,0,0
8986,WISEA J065837.82-560251.0,104.65757,-56.04755,IrS,92936.0,0.31,PUN,,5.881,1,0,22,3,1,0,0
8990,1ES 0657-558:[PKR2016] 3.1,104.6577,-55.94827,G_Lens,1247137.0,4.16,PUN,,1.291,1,0,0,1,1,0,0
8995,SSTSL2 J065837.92-560608.7,104.65803,-56.10242,IrS,95934.0,0.32,PUN,,9.126,1,0,2,2,1,0,0
9004,1ES 0657-558:[BBR2002] 45,104.65833,-55.94083,G,89546.0,0.298693,SUN,22.16,1.453,1,0,0,1,1,0,0
9005,1ES 0657-558:[BBR2002] 46,104.65833,-55.95639,G,87403.0,0.291544,SUN,21.00,1.323,2,0,0,2,2,0,1
9006,1ES 0657-558:[BBR2002] 47,104.65833,-55.95889,G,91580.0,0.305477,SUN,21.79,1.361,2,0,0,2,2,0,0
9007,1ES 0657-558:[BBR2002] 48,104.65833,-55.96278,G,90765.0,0.302759,SUN,21.54,1.451,2,0,0,2,2,0,0
9008,1ES 0657-558:[BBR2002] 49,104.65833,-55.98361,G,88909.0,0.296568,SUN,22.38,2.304,2,0,0,2,2,0,0
9009,1ES 0657-558:[BTA2009] K NED03,104.65833,-55.95056,G_Lens,836721.0,2.791,SPA,,1.296,6,0,15,2,1,0,0
9020,2MASX J06583806-5557256,104.65858,-55.95719,G,89560.0,0.298739,SLS,20.32,1.341,11,0,24,8,6,2,1
9025,[SCB2011] GC 065832,104.65875,-55.95694,GClstr,88739.0,0.296,UUN,,1.343,1,0,0,1,2,0,0
9035,SSTSL2 J065838.15-560304.5,104.65898,-56.05126,IrS,95934.0,0.32,PUN,,6.109,1,0,8,2,1,0,0
9042,SSTSL2 J065838.18-555626.1,104.65912,-55.94059,IrS,89548.0,0.2987,SUN,,1.483,1,0,10,2,1,0,0
9046,WISEA J065838.20-555546.3,104.6592,-55.92954,IrS,89938.0,0.3,PUN,,1.882,1,0,22,3,1,0,0
9049,SSTSL2 J065838.23-560542.9,104.65932,-56.09525,IrS,89938.0,0.3,PUN,,8.707,1,0,4,2,1,0,0
9053,SSTSL2 J065838.28-555609.3,104.65952,-55.93594,IrS,86700.0,0.2892,SUN,,1.64,1,0,10,2,1,0,0
9069,SSTSL2 J065838.39-555557.9,104.65999,-55.93277,IrS,77946.0,0.26,PUN,,1.769,1,0,8,2,1,0,0
9070,[FBC2017] J065838.4-554212.7,104.66,-55.70353,G,101929.0,0.34,PUN,,14.959,1,0,0,1,1,0,0
9085,[FBC2017] J065838.6-560534.2,104.66083,-56.09283,G,68952.0,0.23,PUN,,8.571,1,0,0,1,1,0,0
9092,WISEA J065838.65-555134.2,104.66106,-55.85952,IrS,83942.0,0.28,PUN,,5.709,1,0,22,3,1,0,0
9099,WISEA J065838.73-555804.1,104.66139,-55.96782,IrS,98932.0,0.33,PUN,,1.694,1,0,22,3,1,0,0
9104,[FBC2017] J065838.8-554525.3,104.66167,-55.75703,G,74948.0,0.25,PUN,,11.773,1,0,0,1,1,0,0
9108,SSTSL2 J065838.81-555746.3,104.66174,-55.96288,IrS,92006.0,0.3069,SUN,,1.556,1,0,8,2,1,0,0
9114,SSTSL2 J065838.86-555754.0,104.66196,-55.96502,IrS,86940.0,0.29,PUN,,1.622,1,0,10,2,1,0,0
9117,[FBC2017] J065838.9-555746.1,104.66201,-55.9628,G,101929.0,0.34,PUN,,1.563,2,0,0,2,1,0,0
9130,1ES 0657-558:[BBR2002] 50,104.6625,-55.95889,G,89266.0,0.297759,SUN,22.01,1.495,1,0,0,1,1,0,1
9136,SSTSL2 J065839.07-555928.4,104.66279,-55.99123,IrS,86940.0,0.29,PUN,,2.77,1,0,8,2,1,0,0
9144,WISEA J065839.15-560812.8,104.66314,-56.13689,G,63256.0,0.211,UUN,17.3R,11.198,8,0,43,6,1,5,0
9151,SSTSL2 J065839.26-560514.4,104.66362,-56.08735,IrS,86940.0,0.29,PUN,,8.263,1,0,4,2,1,0,0
9154,SSTSL2 J065839.27-560600.9,104.66364,-56.10026,IrS,98932.0,0.33,PUN,,9.026,1,0,4,2,1,0,0
9157,BULLET CLUSTER:[HBG2012] 04,104.66375,-55.9288,IrS,2368361.0,7.9,PUN,26.3H,2.022,3,0,3,3,1,0,0
9159,WISEA J065839.31-560245.5,104.6638,-56.04598,IrS,74948.0,0.25,PUN,,5.839,1,0,20,3,1,0,0
9166,SSTSL2 J065839.35-555731.3,104.66396,-55.95872,IrS,89278.0,0.2978,SUN,,1.54,1,0,10,2,1,0,0
9177,WISEA J065839.43-560026.9,104.66429,-56.00748,IrS,89098.0,0.2972,SUN,,3.658,1,0,22,3,1,0,0
9191,SSTSL2 J065839.52-555509.1,104.66469,-55.9192,IrS,92936.0,0.31,PUN,,2.471,1,0,10,2,1,0,0
9198,1ES 0657-558:[BTA2009] F NED02,104.66497,-55.95132,G_Lens,887386.0,2.96,PUN,,1.517,2,0,0,2,2,0,0
9202,WISEA J065839.59-555611.4,104.665,-55.93651,IrS,88829.0,0.2963,SUN,,1.775,1,0,22,3,1,0,0
9203,SSTSL2 J065839.60-555738.3,104.66501,-55.96066,IrS,101929.0,0.34,PUN,,1.608,1,0,10,2,1,0,0
9209,SSTSL2 J065839.61-560039.1,104.66508,-56.01088,IrS,107925.0,0.36,PUN,,3.855,1,0,10,2,1,0,0
9210,SSTSL2 J065839.63-560652.7,104.66514,-56.11466,IrS,101929.0,0.34,PUN,,9.888,1,0,4,2,1,0,0
9215,1ES 0657-558:[PKR2016] Fb.3,104.66544,-55.9513,G_Lens,1193174.0,3.98,PUN,,1.533,1,0,0,1,1,0,0
9221,SSTSL2 J065839.74-555523.3,104.66561,-55.92317,IrS,92936.0,0.31,PUN,,2.308,1,0,10,2,1,0,0
9226,Bullet Cluster:[SYL2022] H1,104.66579,-55.94938,G,1504958.0,5.02,PSE,,1.552,1,0,0,1,1,0,0
9249,1ES 0657-558:[BBR2002] 51,104.66667,-55.93694,G,88818.0,0.296264,SUN,22.53,1.81,1,0,0,1,1,0,0
9250,1ES 0657-558:[BBR2002] 52,104.66667,-55.96333,G,86092.0,0.287171,SUN,23.47,1.718,2,0,0,2,2,0,0
9251,1ES 0657-558:[BBR2002] 53,104.66667,-55.98889,G,90912.0,0.303249,SUN,22.05,2.724,2,0,0,2,2,0,0
9252,1ES 0657-558:[BBR2002] 77,104.66667,-55.93444,G,87753.0,0.292712,SUN,21.24,1.888,1,0,0,1,1,0,0
9268,WISEA J065840.10-560045.0,104.66711,-56.0125,IrS,86940.0,0.29,PUN,,3.971,1,0,22,3,1,0,0
9274,SSTSL2 J065840.13-560515.0,104.66724,-56.08752,IrS,98932.0,0.33,PUN,,8.296,1,0,4,2,1,0,0
9275,SSTSL2 J065840.14-560455.3,104.66729,-56.08204,IrS,92936.0,0.31,PUN,,7.973,1,0,6,2,1,0,0
9280,BULLET CLUSTER:[HBG2012] 03,104.66738,-55.96807,IrS,2038589.0,6.8,PUN,24.9H,1.871,4,0,3,4,2,0,0
9298,SSTSL2 J065840.35-555426.3,104.66815,-55.90731,IrS,92936.0,0.31,PUN,,3.126,1,0,20,3,1,0,0
9300,WISEA J065840.37-555402.4,104.66824,-55.90067,IrS,87659.0,0.2924,SUN,,3.474,1,0,22,3,1,0,0
9305,SSTSL2 J065840.40-560502.5,104.66836,-56.08405,IrS,92936.0,0.31,PUN,,8.099,1,0,3,2,1,0,0
9306,WISEA J065840.40-555602.3,104.66836,-55.93398,IrS,87749.0,0.2927,SUN,,1.951,1,0,22,3,1,0,0
9307,SSTSL2 J065840.40-555910.7,104.66837,-55.98631,IrS,92936.0,0.31,PUN,,2.634,1,0,10,2,1,0,0
9311,WISEA J065840.47-555345.9,104.66863,-55.89609,IrS,98932.0,0.33,PUN,,3.725,1,0,22,3,1,0,0
9320,[FBC2017] J065840.6-554302.1,104.66917,-55.71725,G,101929.0,0.34,PUN,,14.173,1,0,0,1,1,0,0
9335,SSTSL2 J065840.68-555751.1,104.66951,-55.9642,IrS,89938.0,0.3,PUN,,1.827,1,0,10,2,1,0,0
9336,WISEA J065840.68-555457.5,104.66953,-55.91599,IrS,89968.0,0.3001,SUN,,2.723,1,0,24,4,1,0,0
9361,SSTSL2 J065840.86-555853.6,104.67026,-55.98156,IrS,87539.0,0.292,SUN,,2.46,1,0,8,2,1,0,0
9366,WISEA J065840.90-560054.7,104.67044,-56.01522,IrS,74948.0,0.25,PUN,,4.166,1,0,22,3,1,0,0
9371,SSTSL2 J065840.96-555730.5,104.67071,-55.95869,G,87485.0,0.291818,SUN,23.20,1.758,3,0,10,3,3,0,0
9374,1ES 0657-558:[BBR2002] 54,104.67083,-55.95,G,88240.0,0.294336,SUN,22.22,1.717,2,0,0,2,2,0,0
9375,1ES 0657-558:[BBR2002] 56,104.67083,-55.98444,G,87713.0,0.292579,SUN,23.43,2.601,2,0,0,2,2,0,0
9376,[FBC2017] J065841.0-560751.6,104.67083,-56.131,G,95934.0,0.32,PUN,,10.885,1,0,0,1,1,0,0
9378,SSTSL2 J065841.02-555829.0,104.67092,-55.97473,IrS,92936.0,0.31,PUN,,2.199,1,0,10,2,1,0,0
9403,SSTSL2 J065841.24-560056.9,104.67183,-56.01581,IrS,92936.0,0.31,PUN,,4.217,1,0,10,2,1,0,0
9406,WISEA J065841.24-560511.2,104.67185,-56.08647,IrS,86940.0,0.29,PUN,,8.265,1,0,16,3,1,0,0
9410,SSTSL2 J065841.31-555733.9,104.67213,-55.95943,IrS,87479.0,0.2918,SUN,,1.816,1,0,10,2,1,0,0
9428,WISEA J065841.44-555712.4,104.67269,-55.95346,IrS,95934.0,0.32,PUN,,1.779,1,0,22,3,1,0,0
9430,SSTSL2 J065841.46-555658.7,104.67277,-55.94966,IrS,86940.0,0.29,PUN,,1.784,1,0,10,2,1,0,0
9435,WISEA J065841.50-560451.6,104.67295,-56.08101,IrS,77946.0,0.26,PUN,,7.953,1,0,22,3,1,0,0
9436,SSTSL2 J065841.51-560425.9,104.67299,-56.07386,IrS,86940.0,0.29,PUN,,7.536,1,0,10,2,1,0,0
9437,SSTSL2 J065841.51-560306.9,104.673,-56.05193,IrS,104927.0,0.35,PUN,,6.265,1,0,10,2,1,0,0
9438,SSTSL2 J065841.54-560510.5,104.67308,-56.08625,IrS,90687.0,0.3025,SUN,,8.261,1,0,4,2,1,0,0
9441,SSTSL2 J065841.55-560501.9,104.67313,-56.08388,IrS,92936.0,0.31,PUN,,8.122,1,0,2,2,1,0,0
9458,SSTSL2 J065841.72-555525.9,104.67385,-55.92388,IrS,95934.0,0.32,PUN,,2.472,1,0,10,2,1,0,0
9465,SSTSL2 J065841.77-555236.0,104.67406,-55.87669,IrS,92936.0,0.31,PUN,,4.863,1,0,8,2,1,0,0
9466,WISEA J065841.78-560534.6,104.6741,-56.09294,IrS,80944.0,0.27,PUN,,8.66,1,0,14,3,1,0,0
9468,WISEA J065841.82-555612.4,104.67425,-55.9368,IrS,89938.0,0.3,PUN,,2.039,1,0,12,2,1,0,0
9474,WISEA J065841.88-560253.6,104.67454,-56.04823,IrS,92936.0,0.31,PUN,,6.069,1,0,22,3,1,0,0
9477,SSTSL2 J065841.89-555641.2,104.67458,-55.945,G,49970.0,0.166682,SLS,,1.885,1,0,10,2,1,0,0
9488,SSTSL2 J065841.66-555839.9,104.67496,-55.977,G,89893.0,0.29985,SUN,19.92,2.39,6,0,12,3,1,0,0
9490,1ES 0657-558:[BBR2002] 57,104.675,-55.98889,G,87300.0,0.291201,SUN,21.17,2.894,2,0,0,2,2,0,0
9491,1ES 0657-558:[BBR2002] 78,104.675,-55.96417,G,89388.0,0.298166,SUN,21.79,1.996,1,0,0,1,1,0,0
9492,[RRE2012] HLS J065842-560041,104.675,-56.01139,G,88739.0,0.296,UUN,,4.025,1,0,0,1,2,0,0
9515,[FBC2017] J065842.2-560950.2,104.67583,-56.16394,G,95934.0,0.32,PUN,,12.865,1,0,0,1,1,0,0
9517,DES J0658-5558:[DBL2017] 1,104.67588,-55.97979,G_Lens,173880.0,0.58,PUN,,2.522,1,0,5,1,1,0,0
9531,SSTSL2 J065842.38-560300.4,104.67662,-56.05013,IrS,91946.0,0.3067,SUN,,6.198,1,0,10,2,1,0,0
9537,WISEA J065842.43-560040.6,104.67682,-56.01129,IrS,92936.0,0.31,PUN,,4.048,1,0,20,3,1,0,0
9543,WISEA J065842.45-560027.7,104.67691,-56.00772,G,91988.0,0.306838,SUN,23.00,3.863,3,0,22,4,2,0,0
9550,WISEA J065842.50-555750.3,104.6771,-55.96399,IrS,89398.0,0.2982,SUN,,2.058,1,0,22,3,1,0,0
9551,SSTSL2 J065842.50-560227.2,104.6771,-56.0409,IrS,89938.0,0.3,PUN,,5.68,1,0,10,2,1,0,0
9559,WISEA J065842.62-555037.1,104.67762,-55.84365,IrS,92936.0,0.31,PUN,,6.776,1,0,20,3,1,0,0
9560,WISEA J065842.65-555835.2,104.67774,-55.97646,IrS,89788.0,0.2995,SUN,,2.443,3,0,29,6,2,0,0
9568,SSTSL2 J065842.78-560249.8,104.67828,-56.04719,IrS,87060.0,0.2904,SUN,,6.049,1,0,8,2,1,0,0
9571,SSTSL2 J065842.82-560546.0,104.67843,-56.09611,IrS,98932.0,0.33,PUN,,8.877,1,0,2,2,1,0,0
9591,SSTSL2 J065842.91-560241.5,104.67882,-56.04487,IrS,86250.0,0.2877,SUN,,5.923,1,0,10,2,1,0,0
9592,SSTSL2 J065842.93-560523.8,104.67888,-56.08995,IrS,80944.0,0.27,PUN,,8.521,1,0,4,2,1,0,0
9626,SSTSL2 J065843.20-560446.0,104.68001,-56.07945,IrS,101929.0,0.34,PUN,,7.919,1,0,10,2,1,0,0
9635,[FBC2017] J065843.3-561210.8,104.68042,-56.203,G,92936.0,0.31,PUN,,15.206,1,0,0,1,1,0,0
9640,WISEA J065843.35-555628.2,104.68054,-55.94134,IrS,87719.0,0.2926,SUN,,2.135,2,0,22,4,1,0,0
9647,WISEA J065843.36-560236.3,104.6807,-56.04344,IrS,86940.0,0.29,PUN,,5.864,2,0,23,4,1,0,0
9649,SSTSL2 J065843.37-560351.5,104.68072,-56.06433,IrS,88139.0,0.294,SUN,,7.053,1,0,8,2,1,0,0
9656,SSTSL2 J065843.43-560639.9,104.681,-56.1111,IrS,89938.0,0.3,PUN,,9.774,1,0,2,2,1,0,0
9664,SSTSL2 J065843.53-560251.3,104.6814,-56.04759,IrS,87449.0,0.2917,SUN,,6.106,1,0,8,2,1,0,0
9669,SSTSL2 J065843.62-555137.8,104.68178,-55.8605,IrS,98932.0,0.33,PUN,,5.863,1,0,10,2,1,0,0
9678,WISEA J065843.66-555600.4,104.68194,-55.93345,IrS,86940.0,0.29,PUN,,2.361,1,0,22,3,1,0,0
9689,WISEA J065843.74-555705.2,104.68226,-55.95147,G,24192.0,0.080696,SLS,,2.098,4,0,26,6,2,0,0
9694,SSTSL2 J065843.76-561121.0,104.68237,-56.18917,IrS,80944.0,0.27,PUN,,14.394,1,0,4,2,1,0,0
9695,SSTSL2 J065843.77-560408.2,104.6824,-56.06895,IrS,88649.0,0.2957,SUN,,7.334,1,0,10,2,1,0,0
9700,SSTSL2 J065843.80-555822.5,104.68253,-55.97292,IrS,107925.0,0.36,PUN,,2.457,1,0,10,2,1,0,0
9704,SSTSL2 J065843.83-555652.3,104.68264,-55.94789,IrS,92936.0,0.31,PUN,,2.124,1,0,10,2,1,0,0
9705,WISEA J065843.84-555019.1,104.68267,-55.83864,IrS,89008.0,0.2969,SUN,,7.113,1,0,12,2,1,0,0
9706,NuSTAR J065843-5550.2,104.68268,-55.8386,XrayS,89038.0,0.297,SUN,,7.115,4,0,33,5,1,2,0
9718,[FBC2017] J065843.9-555429.8,104.68292,-55.90828,G,113921.0,0.38,PUN,,3.365,1,0,0,1,1,0,0
9722,SSTSL2 J065843.93-555129.7,104.68306,-55.85828,IrS,107925.0,0.36,PUN,,6.003,1,0,8,2,1,0,0
9731,1ES 0657-558:[BBR2002] 60,104.68333,-55.95611,G,89614.0,0.29892,SUN,22.49,2.149,1,0,0,1,1,0,0
9744,SSTSL2 J065844.11-560057.7,104.68379,-56.01603,IrS,92936.0,0.31,PUN,,4.41,1,0,10,2,1,0,0
9750,SSTSL2 J065844.15-560406.1,104.68396,-56.06838,IrS,95934.0,0.32,PUN,,7.316,1,0,10,2,1,0,0
9758,WISEA J065844.26-555720.7,104.68443,-55.95576,IrS,89578.0,0.2988,SUN,,2.183,1,0,22,3,1,0,0
9783,SSTSL2 J065844.54-555949.5,104.68562,-55.99708,IrS,88559.0,0.2954,SUN,,3.501,1,0,9,2,1,0,0
9802,WISEA J065844.76-560255.6,104.68652,-56.04879,IrS,86940.0,0.29,PUN,,6.233,1,0,22,3,1,0,0
9805,WISEA J065844.79-560040.5,104.68666,-56.01126,IrS,92936.0,0.31,PUN,,4.213,1,0,32,4,1,0,0
9823,SSTSL2 J065844.90-554725.6,104.68712,-55.79047,IrS,110923.0,0.37,PUN,,9.943,1,0,4,2,1,0,0
9830,1ES 0657-558:[BBR2002] 61,104.6875,-55.96583,G,87582.0,0.292142,SUN,22.21,2.424,2,0,0,2,2,0,0
9831,1ES 0657-558:[BBR2002] 62,104.6875,-55.97639,G,90378.0,0.301468,SUN,22.26,2.709,1,0,0,1,1,0,0
9832,1ES 0657-558:[BBR2002] 63,104.6875,-55.995,G,89841.0,0.299677,SUN,22.53,3.446,2,0,0,2,2,0,0
9833,[FBC2017] J065845.0-560238.3,104.6875,-56.04397,G,83942.0,0.28,PUN,,5.977,1,0,0,1,1,0,0
9834,[FBC2017] J065845.0-554624.7,104.6875,-55.77353,G,83942.0,0.28,PUN,,10.938,1,0,0,1,1,0,0
9856,[FBC2017] J065845.2-560237.1,104.68833,-56.04364,G,104927.0,0.35,PUN,,5.969,1,0,0,1,1,0,0
9858,SSTSL2 J065845.20-555840.4,104.68836,-55.97789,IrS,74948.0,0.25,PUN,,2.783,1,0,10,2,1,0,0
9863,SSTSL2 J065845.31-560540.4,104.68881,-56.09457,IrS,80944.0,0.27,PUN,,8.871,1,0,2,2,1,0,0
9879,[FBC2017] J065845.5-555026.4,104.68958,-55.84067,G,87090.0,0.2905,SUN,,7.071,1,0,0,1,1,0,0
9880,[FBC2017] J065845.5-554438.6,104.68958,-55.74406,G,98932.0,0.33,PUN,,12.686,1,0,0,1,1,0,0
9884,SSTSL2 J065845.51-555835.1,104.68964,-55.97643,IrS,90387.0,0.3015,SUN,,2.771,1,0,6,2,1,0,0
9896,MIPS J065845.3-555846,104.69,-55.98,G,749481.0,2.5,PUN,,2.9,3,1,10,1,1,0,0
9897,[FBC2017] J065845.6-560955.2,104.69,-56.16533,G,101929.0,0.34,PUN,,13.024,1,0,0,1,1,0,0
9901,WISEA J065845.63-560749.0,104.69013,-56.13028,IrS,68952.0,0.23,PUN,,10.964,1,0,12,2,1,0,0
9910,SSTSL2 J065845.67-560647.1,104.69032,-56.11309,IrS,95934.0,0.32,PUN,,9.96,1,0,4,2,1,0,0
9921,WISEA J065845.77-560115.6,104.69074,-56.02101,IrS,89938.0,0.3,PUN,,4.785,1,0,22,3,1,0,0
9929,WISEA J065845.86-560321.7,104.69109,-56.05603,IrS,86940.0,0.29,PUN,,6.694,1,0,22,3,1,0,0
9930,SSTSL2 J065845.86-560233.3,104.69109,-56.04261,IrS,92936.0,0.31,PUN,,5.949,1,0,10,2,1,0,0
9934,SSTSL2 J065845.90-560544.3,104.69128,-56.09565,IrS,89938.0,0.3,PUN,,8.956,1,0,4,2,1,0,0
9943,1ES 0657-558:[BBR2002] 64,104.69167,-55.97722,G,90785.0,0.302826,SUN,21.89,2.854,2,0,0,2,2,0,0
9944,[FBC2017] J065846.0-560948.6,104.69167,-56.1635,G,107925.0,0.36,PUN,,12.926,1,0,0,1,1,0,0
9956,SSTSL2 J065846.13-554708.8,104.69223,-55.78578,IrS,98932.0,0.33,PUN,,10.257,1,0,2,2,1,0,0
9980,[FBC2017] J065846.4-560810.0,104.69333,-56.13611,G,104927.0,0.35,PUN,,11.328,1,0,0,1,1,0,0
9991,WISEA J065846.49-555308.2,104.69373,-55.88562,IrS,80944.0,0.27,PUN,,4.686,1,0,12,2,1,0,0
10011,[FBC2017] J065846.6-554202.9,104.69417,-55.70081,G,77946.0,0.26,PUN,,15.268,1,0,0,1,1,0,0
10042,[FBC2017] J065846.9-554416.8,104.69542,-55.738,G,98932.0,0.33,PUN,,13.08,1,0,0,1,1,0,0
10044,SSTSL2 J065846.90-560818.1,104.69543,-56.13838,IrS,80944.0,0.27,PUN,,11.476,1,0,4,2,1,0,0
10051,SSTSL2 J065846.94-555621.2,104.69561,-55.93922,IrS,95934.0,0.32,PUN,,2.657,1,0,10,2,1,0,0
10052,WISEA J065846.95-555558.5,104.69566,-55.93294,G,89986.0,0.30016,SLS,,2.789,2,0,22,4,2,0,0
10057,WISEA J065846.97-561300.6,104.69574,-56.21685,IrS,92936.0,0.31,PUN,,16.103,1,0,12,2,1,0,0
10064,WISEA J065847.02-560242.2,104.69595,-56.04507,IrS,87090.0,0.2905,SUN,,6.15,1,0,22,3,1,0,0
10068,SSTSL2 J065847.08-554942.3,104.69619,-55.82842,IrS,107925.0,0.36,PUN,,7.838,1,0,8,2,1,0,0
10075,WISEA J065847.16-560200.3,104.69651,-56.03343,IrS,86430.0,0.2883,SUN,,5.532,1,0,22,3,1,0,0
10080,[FBC2017] J065847.2-554805.5,104.69667,-55.80153,G,101929.0,0.34,PUN,,9.382,1,0,0,1,1,0,0
10088,[FBC2017] J065847.3-560900.7,104.69708,-56.15019,G,89938.0,0.3,PUN,,12.18,1,0,0,1,1,0,0
10091,SSTSL2 J065847.32-554845.4,104.69719,-55.81263,IrS,89938.0,0.3,PUN,,8.748,1,0,2,2,1,0,0
10109,WISEA J065847.45-555931.1,104.69774,-55.99198,IrS,101929.0,0.34,PUN,,3.557,1,0,22,3,1,0,0
10121,SSTSL2 J065847.58-555438.6,104.69827,-55.91075,IrS,88619.0,0.2956,SUN,,3.61,1,0,10,2,1,0,0
10132,SSTSL2 J065847.69-561100.7,104.69873,-56.18354,IrS,86940.0,0.29,PUN,,14.152,1,0,4,2,1,0,0
10144,SSTSL2 J065847.78-561009.3,104.6991,-56.16925,IrS,89938.0,0.3,PUN,,13.313,1,0,4,2,1,0,0
10158,SSTSL2 J065847.92-560700.2,104.69967,-56.11672,IrS,86940.0,0.29,PUN,,10.25,1,0,4,2,1,0,0
10178,WISEA J065848.04-560352.3,104.70018,-56.06455,IrS,83942.0,0.28,PUN,,7.281,1,0,22,3,1,0,0
10196,SSTSL2 J065848.19-555849.4,104.70082,-55.98041,IrS,80944.0,0.27,PUN,,3.216,1,0,9,2,1,0,0
10198,[FBC2017] J065848.2-561302.1,104.70083,-56.21725,G,113921.0,0.38,PUN,,16.155,1,0,0,1,1,0,0
10200,WISEA J065848.05-554953.1,104.70086,-55.83142,IrS,113921.0,0.38,PUN,,7.722,1,0,20,3,1,0,0
10207,SSTSL2 J065848.27-560118.1,104.70116,-56.02172,IrS,92936.0,0.31,PUN,,5.004,1,0,10,2,1,0,0
10219,WISEA J065848.43-560745.2,104.7018,-56.12925,IrS,89938.0,0.3,PUN,,10.994,1,0,12,2,1,0,0
10227,[FBC2017] J065848.5-560810.5,104.70208,-56.13625,G,95934.0,0.32,PUN,,11.404,1,0,0,1,1,0,0
10228,[FBC2017] J065848.5-560517.5,104.70208,-56.08819,G,101929.0,0.34,PUN,,8.635,1,0,0,1,1,0,0
10234,SSTSL2 J065848.53-555900.3,104.70225,-55.98344,IrS,89248.0,0.2977,SUN,,3.355,1,0,10,2,1,0,0
10236,WISEA J065848.54-554937.3,104.70227,-55.82704,IrS,95934.0,0.32,PUN,,7.985,1,0,14,3,1,0,0
10238,SSTSL2 J065848.57-561116.6,104.70239,-56.18795,IrS,89938.0,0.3,PUN,,14.435,1,0,2,2,1,0,0
10275,SSTSL2 J065848.83-560244.2,104.70349,-56.04563,IrS,90687.0,0.3025,SUN,,6.29,1,0,10,2,1,0,0
10280,WISEA J065848.88-560944.7,104.70369,-56.16242,IrS,77946.0,0.26,PUN,,12.944,1,0,12,2,1,0,0
10281,SSTSL2 J065848.88-555500.0,104.70369,-55.91667,IrS,89938.0,0.3,PUN,,3.521,1,0,10,2,1,0,0
10294,SSTSL2 J065848.99-555446.7,104.70413,-55.91299,IrS,92936.0,0.31,PUN,,3.669,1,0,10,2,1,0,0
10296,1ES 0657-558:[BBR2002] 65,104.70417,-55.98444,G,89252.0,0.297712,SUN,21.81,3.443,2,0,0,2,2,0,0
10297,[FBC2017] J065849.0-554630.7,104.70417,-55.77519,G,98932.0,0.33,PUN,,10.972,1,0,0,1,1,0,0
